Type,Air temperature,Process temperature,Rotational speed,Torque,Tool wear
2,299.3,323.3703704,1386,42.2,30
1,301.5,331.1481481,1374,46.7,32
1,301.3,331.8888889,1560,38.5,52
0,302.0,328.5555556,1606,34.5,156
1,298.5,329.6666667,1676,32.7,18
1,298.9,323.7407407,1771,24.1,213
1,297.3,323.3703704,1456,54.2,179
2,299.6,331.8888889,1603,35.4,202
0,301.5,330.4074074,1580,35.7,161
0,296.8,319.6666667,1695,30.0,33
2,299.9,330.7777778,1576,39.4,183
2,300.6,334.8518519,1473,31.5,69
2,296.3,318.1851852,1534,33.8,151
2,300.5,326.7037037,1347,50.1,213
1,298.3,328.9259259,1460,47.6,101
1,297.3,324.1111111,1467,36.8,216
1,300.1,326.3333333,1570,36.8,189
1,297.3,325.2222222,1548,37.4,171
1,300.3,327.0740741,1474,38.7,35
1,303.7,339.2962963,1543,38.3,61
1,297.2,324.1111111,1501,38.5,86
2,300.6,331.1481481,1463,45.5,196
2,301.3,328.5555556,1565,36.0,213
1,299.7,327.4444444,1720,27.1,146
2,302.0,333.3703704,1558,39.1,179
1,301.5,331.5185185,1618,35.5,218
1,301.0,331.8888889,1549,41.4,121
1,299.0,328.9259259,1509,38.0,168
1,299.0,330.037037,1507,36.7,173
1,300.6,326.7037037,1474,40.7,87
2,297.0,321.1481481,1414,46.2,165
0,303.4,335.962963,1534,33.2,210
1,298.7,328.5555556,1651,29.5,42
0,302.3,335.5925926,1804,25.0,43
1,297.6,323.3703704,1574,37.1,121
1,303.1,334.1111111,1829,24.5,159
2,299.9,325.962963,1353,49.8,182
1,301.0,333.3703704,1412,42.1,64
1,298.7,328.1851852,1322,57.0,140
2,300.2,330.4074074,1202,61.7,74
2,301.2,331.8888889,1734,31.3,64
0,302.9,338.1851852,1357,55.0,12
1,303.8,341.1481481,1406,52.1,166
2,298.0,319.6666667,1431,52.9,92
2,303.7,338.5555556,1671,30.5,163
2,299.1,330.4074074,1524,51.4,66
2,304.1,341.1481481,1680,29.3,158
1,300.7,329.6666667,1639,31.4,48
1,300.4,335.962963,1476,48.7,189
1,299.3,323.3703704,1413,38.5,57
1,297.4,321.8888889,1435,45.7,110
1,302.1,334.1111111,1603,35.9,104
0,300.6,330.4074074,1510,42.8,124
1,298.5,327.4444444,1582,40.3,103
1,297.4,323.3703704,1477,40.7,74
1,302.5,329.6666667,1716,29.9,156
1,299.3,324.8518519,1623,31.1,152
0,301.1,331.1481481,1388,58.5,68
1,298.6,328.1851852,1561,32.6,201
1,298.3,327.8148148,1484,44.3,173
1,299.4,331.8888889,1424,47.7,109
1,301.1,335.2222222,1408,46.3,135
1,297.9,323.7407407,1757,27.5,118
0,300.2,328.5555556,1906,22.9,165
1,295.8,316.3333333,1621,31.6,95
0,300.8,332.2592593,1425,44.0,33
1,303.7,338.1851852,1462,46.2,165
1,298.8,323.7407407,1511,36.1,157
1,297.4,322.6296296,1723,28.8,33
1,300.6,333.0,1471,40.7,26
1,301.4,331.8888889,1543,36.9,97
1,303.7,340.4074074,1721,34.8,50
0,302.3,329.6666667,1443,54.6,120
1,297.4,323.7407407,1439,51.9,188
0,299.2,330.7777778,1329,48.9,30
1,298.8,328.1851852,1334,49.3,42
1,297.4,322.6296296,1347,45.8,43
1,299.2,331.1481481,1534,39.7,83
1,302.3,329.2962963,1653,29.7,34
1,303.5,340.037037,1322,59.5,71
0,298.6,325.5925926,1423,44.3,29
1,303.6,335.2222222,1546,38.5,64
2,297.2,322.6296296,1604,39.4,9
1,300.6,326.7037037,1471,44.1,244
1,300.4,327.4444444,1523,38.5,124
1,301.2,332.2592593,1413,50.1,141
1,300.6,328.1851852,1502,42.4,133
1,300.9,330.7777778,1570,40.1,79
2,300.5,330.7777778,1469,42.9,14
1,298.3,325.2222222,1471,48.3,91
2,298.8,328.5555556,1741,27.7,50
1,298.8,329.2962963,1481,47.4,187
2,300.5,326.7037037,1877,23.8,31
1,297.3,321.8888889,1468,49.8,0
1,297.4,323.3703704,1369,53.2,43
2,299.9,328.5555556,1639,42.1,159
2,302.3,333.3703704,1505,36.7,78
1,299.9,326.7037037,1467,41.2,20
1,297.4,324.1111111,1468,46.6,94
1,299.7,332.6296296,1983,21.0,201
2,298.8,329.6666667,1581,37.5,75
1,302.3,334.4814815,1543,33.1,39
1,298.6,326.7037037,1316,51.4,52
0,298.9,329.2962963,1491,45.3,133
1,296.3,318.1851852,1654,29.6,188
0,300.4,334.8518519,1715,30.8,203
2,301.8,331.8888889,1618,37.8,59
1,302.0,331.1481481,1358,53.1,194
1,298.2,321.1481481,1769,27.2,188
1,300.3,327.4444444,1624,32.6,175
2,297.7,322.2592593,1370,53.4,162
1,297.4,325.962963,1584,42.8,186
1,300.6,326.7037037,1556,36.0,98
2,302.3,331.8888889,1762,27.8,127
2,297.4,323.0,1564,35.0,105
1,303.8,338.9259259,1664,29.3,178
0,300.2,334.8518519,1547,37.7,217
1,302.5,335.5925926,1335,52.7,135
1,299.3,330.4074074,1725,26.8,167
1,299.8,333.0,1466,46.1,58
0,297.7,324.8518519,1479,40.9,87
1,304.1,341.5185185,1374,56.6,115
1,297.5,324.1111111,1371,46.5,121
2,301.2,329.2962963,1479,45.5,44
1,300.2,334.1111111,1452,47.8,34
1,299.0,328.9259259,1672,33.2,144
2,297.4,322.2592593,1536,34.6,4
1,303.5,337.8148148,1481,43.7,20
1,302.5,330.037037,1446,44.0,146
0,296.4,318.1851852,1638,32.5,146
1,298.1,324.1111111,1556,31.6,145
0,298.7,327.4444444,1654,34.3,136
1,300.5,334.4814815,1316,49.7,55
1,301.1,331.5185185,1376,49.1,0
1,300.9,331.5185185,1509,37.5,12
1,303.7,340.037037,1457,44.1,40
0,296.9,321.1481481,1557,36.5,63
1,297.1,322.2592593,1427,45.2,136
1,300.2,334.8518519,1999,21.0,19
1,300.9,331.1481481,1350,53.8,131
2,298.8,327.8148148,1453,47.7,101
1,300.1,329.2962963,1569,43.5,17
1,302.7,331.1481481,1564,34.3,0
1,295.7,314.4814815,1408,47.9,117
0,297.8,319.6666667,1631,31.3,124
1,301.9,333.7407407,1366,55.6,57
1,301.2,330.4074074,1516,44.4,53
1,301.1,330.7777778,1529,38.7,91
0,300.5,333.3703704,1397,45.2,2
1,301.1,328.1851852,1493,38.9,149
1,301.4,331.1481481,1634,31.1,171
1,301.5,330.7777778,1453,44.2,129
1,299.7,329.6666667,1458,43.4,28
1,297.7,324.8518519,1715,27.2,193
2,300.3,334.8518519,1304,62.8,118
1,298.9,329.2962963,2109,18.0,61
1,297.4,323.7407407,1494,42.6,161
0,297.2,323.3703704,1482,39.3,187
1,299.4,324.1111111,1504,37.8,112
1,299.6,325.2222222,1525,42.8,160
1,302.8,333.0,1563,32.2,78
1,297.1,323.0,1304,53.5,153
1,300.8,333.7407407,1505,45.5,141
0,304.0,340.7777778,1517,43.1,96
1,301.8,328.9259259,1393,44.9,208
1,296.7,320.7777778,1605,31.3,128
1,301.0,331.1481481,1641,33.4,12
1,298.1,321.5185185,1626,36.5,83
1,295.9,316.7037037,1547,40.9,107
2,302.3,334.1111111,1484,39.5,22
2,298.1,321.1481481,1303,53.9,52
0,298.6,327.8148148,1672,27.5,54
0,298.1,327.0740741,1530,40.2,65
1,298.3,328.9259259,1507,44.7,73
1,298.4,327.8148148,1530,38.6,161
1,298.5,321.5185185,1379,49.6,152
1,298.9,329.6666667,1409,54.8,140
1,299.8,325.2222222,1614,30.8,100
1,301.8,331.1481481,1372,54.7,95
1,300.8,332.2592593,1453,43.9,84
0,298.4,321.8888889,1891,24.7,158
1,300.9,332.6296296,2003,20.2,138
2,300.2,326.7037037,1329,53.6,186
2,300.1,325.962963,1418,39.8,221
0,300.9,331.5185185,1609,28.7,39
1,300.6,331.1481481,1454,39.7,67
2,297.9,328.5555556,1410,55.4,188
2,301.4,330.4074074,1553,44.7,173
2,301.0,331.1481481,1460,53.6,74
1,297.4,323.7407407,1524,43.1,73
1,301.2,331.8888889,1233,64.6,45
1,297.1,320.7777778,1406,60.4,133
2,301.0,331.5185185,1517,40.2,171
1,302.3,335.5925926,1433,50.3,183
1,298.0,321.5185185,1524,37.0,49
1,298.3,329.2962963,1523,45.9,99
2,300.0,326.3333333,1932,21.8,135
1,301.7,331.1481481,1447,56.9,47
1,300.3,328.1851852,1523,39.2,24
1,298.4,326.7037037,1540,43.2,141
2,300.6,330.4074074,1407,51.1,157
1,298.8,328.1851852,1461,39.4,141
1,302.4,335.5925926,1255,59.0,138
1,302.0,328.1851852,1649,31.0,152
1,299.5,325.5925926,1863,22.5,79
1,299.0,330.4074074,1504,34.3,48
1,300.5,327.0740741,1653,27.6,62
2,302.1,331.1481481,1326,59.1,88
1,298.8,327.4444444,1442,50.0,104
2,297.3,320.7777778,1538,48.0,171
2,299.3,324.1111111,1459,35.6,87
1,303.1,333.0,1420,55.8,113
2,298.6,325.962963,1742,30.0,37
1,298.0,325.5925926,1820,23.6,120
1,298.2,325.2222222,2449,13.8,45
1,299.4,323.3703704,1845,22.9,76
1,303.3,334.1111111,1630,32.5,2
1,297.4,322.6296296,1431,43.0,113
1,298.4,327.0740741,1376,50.4,202
1,300.5,327.8148148,1841,24.6,143
1,297.4,326.7037037,1466,45.5,53
2,301.0,334.8518519,1357,45.6,137
2,301.7,330.7777778,1458,41.4,153
2,300.8,337.8148148,1811,25.1,136
2,300.8,327.0740741,1481,44.5,49
1,297.6,327.0740741,1569,36.2,63
2,302.3,334.1111111,1855,23.9,43
1,303.3,335.2222222,1539,38.5,221
1,299.1,330.4074074,1527,44.0,149
1,302.8,337.0740741,1515,36.8,162
1,301.5,331.5185185,1942,20.5,155
2,303.6,335.5925926,1432,42.5,150
1,298.3,321.1481481,1551,33.8,72
0,298.5,327.8148148,1561,35.3,208
1,295.6,315.2222222,1911,20.9,74
1,301.5,331.1481481,1579,28.0,220
1,301.5,330.4074074,1425,54.4,7
2,299.7,327.4444444,1313,60.0,186
2,298.9,329.2962963,1655,31.5,172
2,298.4,322.2592593,1499,40.0,211
2,300.6,331.5185185,1339,52.9,0
2,297.6,323.0,1507,46.0,51
1,300.8,331.5185185,1339,59.1,203
2,301.3,332.2592593,1512,36.9,159
1,300.7,327.8148148,1598,33.7,149
1,303.2,334.1111111,1514,41.2,230
2,297.6,325.2222222,1427,45.6,179
1,300.8,331.1481481,1666,36.2,144
2,302.4,335.5925926,1358,50.6,133
2,301.2,337.8148148,1428,36.6,99
1,297.8,323.0,1374,47.1,150
1,303.8,339.2962963,1443,40.7,145
0,299.3,323.7407407,1498,39.5,47
0,298.0,320.7777778,1314,47.8,19
0,298.3,321.8888889,2636,12.8,84
1,301.6,331.1481481,1562,34.4,162
2,302.3,334.4814815,1445,44.8,65
1,298.0,327.4444444,1633,34.8,41
2,298.2,323.0,1510,39.9,134
1,300.2,329.2962963,1523,42.3,25
2,301.9,331.1481481,1475,47.8,179
1,300.5,336.3333333,1461,38.1,39
0,303.6,337.8148148,1480,50.7,2
1,300.1,331.1481481,1809,24.3,97
1,297.4,325.962963,1620,33.2,28
1,295.6,314.8518519,1426,48.6,124
1,298.8,326.3333333,1450,44.8,63
0,295.6,314.8518519,1329,55.3,135
2,298.4,324.1111111,1421,60.7,119
1,297.3,323.7407407,1486,42.6,105
2,298.9,322.2592593,1335,47.8,40
1,298.6,328.9259259,1517,39.0,4
2,301.5,331.5185185,1416,53.2,69
2,302.3,333.7407407,1339,50.8,123
1,302.8,337.4444444,1504,40.3,204
2,297.4,326.3333333,1622,35.0,123
2,300.6,328.9259259,1478,36.3,95
1,301.0,334.1111111,1481,37.5,193
1,299.5,326.3333333,1333,54.1,147
1,297.9,320.4074074,1537,37.7,15
1,298.3,328.5555556,1507,41.6,112
1,300.9,331.5185185,1352,46.4,212
1,298.2,324.4814815,1302,60.4,34
2,299.1,329.6666667,1711,28.1,17
1,298.8,324.1111111,1591,31.1,68
1,300.4,327.0740741,1543,38.9,37
1,298.2,320.7777778,1749,26.1,66
2,298.9,324.8518519,1487,39.5,30
0,300.5,330.7777778,1403,47.7,24
1,300.3,327.4444444,1600,34.6,177
1,295.3,313.0,1475,51.0,187
1,300.0,334.1111111,1604,38.7,185
1,301.7,332.6296296,1503,44.8,134
2,298.1,321.5185185,1543,41.9,73
2,300.0,327.4444444,1423,48.7,67
1,298.2,324.1111111,1408,46.3,3
1,300.8,336.3333333,1416,46.5,7
0,300.9,332.6296296,1853,23.6,122
1,299.6,325.962963,1559,39.1,110
2,298.2,325.5925926,1411,45.8,157
2,300.1,326.3333333,1469,43.9,20
2,298.6,326.7037037,1460,43.8,138
2,302.3,332.6296296,1526,37.7,171
1,298.4,324.1111111,1386,44.9,135
1,296.7,321.5185185,1580,32.2,39
1,301.9,332.2592593,1309,48.0,124
0,297.3,323.7407407,1376,53.5,112
2,299.2,325.2222222,1597,30.3,115
1,302.6,337.4444444,1512,34.2,44
2,301.0,332.2592593,1765,24.2,179
1,298.5,327.0740741,1385,46.3,203
1,297.2,323.3703704,1471,41.7,41
2,298.7,328.1851852,1475,40.5,59
2,302.3,331.5185185,1559,33.9,119
1,302.3,331.8888889,1511,48.1,24
0,297.7,327.4444444,1697,32.2,210
2,298.6,325.2222222,1481,40.8,6
2,298.8,323.7407407,1507,42.3,207
1,298.9,324.1111111,1564,34.1,99
1,301.5,331.1481481,1565,43.9,142
1,297.4,322.2592593,1386,41.0,35
1,298.2,320.7777778,1355,59.4,115
1,297.3,321.5185185,1420,46.5,73
1,298.2,320.037037,1511,31.0,209
1,298.3,321.5185185,1363,50.1,96
2,300.6,327.0740741,1557,33.8,84
1,297.6,327.0740741,1373,50.6,55
1,300.6,335.2222222,1744,26.9,111
2,300.7,327.0740741,1622,30.5,14
1,302.7,330.7777778,1551,35.9,6
1,302.3,334.4814815,1387,47.3,2
1,300.9,332.6296296,2235,15.8,156
1,295.8,315.962963,1505,35.2,86
2,300.3,328.1851852,1444,42.0,3
2,302.2,333.7407407,1521,40.6,52
1,296.6,320.037037,1671,28.8,108
1,301.4,331.5185185,1590,36.3,43
2,302.2,334.4814815,1562,38.0,162
1,301.6,333.0,1325,49.2,104
1,297.4,323.0,1603,34.6,65
2,301.4,331.1481481,1855,25.3,178
2,304.0,340.4074074,1450,42.8,101
1,297.8,320.7777778,1412,48.3,27
2,301.7,331.8888889,1594,32.4,204
1,298.6,328.1851852,2271,16.2,218
1,301.5,330.7777778,1534,39.3,119
2,299.0,323.7407407,1645,33.4,22
1,296.8,321.1481481,1611,35.4,72
1,300.2,325.962963,1667,29.9,75
2,298.0,320.037037,1301,58.5,155
1,301.7,330.7777778,1399,53.2,174
1,295.5,314.1111111,1597,37.2,16
2,300.1,334.1111111,1575,29.8,210
0,302.7,336.7037037,1603,32.5,148
0,297.9,319.2962963,1604,36.1,225
1,302.4,332.2592593,1349,46.1,148
2,300.7,330.037037,1471,40.2,59
2,302.0,330.7777778,1381,58.4,201
0,296.3,318.1851852,1774,25.9,154
2,300.7,327.0740741,1633,31.3,90
2,302.4,333.0,1366,54.4,0
2,302.2,334.1111111,1372,55.1,9
1,300.0,326.3333333,1397,51.2,173
1,300.5,328.1851852,1367,54.0,129
1,298.1,320.4074074,1414,48.7,159
1,298.9,328.9259259,1794,27.2,114
2,296.9,319.2962963,1521,37.9,27
1,300.3,325.962963,1650,35.2,196
1,301.5,331.8888889,1382,52.4,165
0,298.9,325.962963,1379,50.7,106
2,301.4,331.5185185,1368,63.7,92
1,298.7,327.0740741,1446,40.0,160
1,301.6,331.8888889,1355,57.8,195
1,300.0,334.4814815,1455,41.7,130
2,298.9,330.037037,1551,35.2,50
1,298.0,325.5925926,1473,44.3,124
2,299.0,322.6296296,1377,47.2,35
1,304.1,340.7777778,1468,39.4,148
1,303.4,338.9259259,1534,35.5,98
2,303.4,336.3333333,1748,28.4,200
1,298.5,327.4444444,1585,32.2,89
2,297.7,325.2222222,1504,40.4,35
1,303.5,338.1851852,1418,42.2,170
1,299.8,333.7407407,1727,30.0,24
1,299.2,323.0,1841,22.8,40
2,300.0,327.4444444,1491,42.0,29
1,302.8,332.2592593,1636,35.0,38
2,299.2,330.7777778,1548,33.5,35
2,299.7,325.5925926,1851,24.7,189
1,300.5,336.3333333,1558,36.7,113
1,296.7,320.4074074,1502,43.9,84
1,300.4,335.5925926,1320,57.9,168
1,297.9,326.7037037,1558,35.7,39
2,298.3,324.8518519,1390,49.7,23
1,300.6,330.7777778,1644,33.8,148
0,298.0,321.5185185,1479,50.7,70
1,304.1,340.4074074,1969,20.8,59
1,299.1,322.6296296,1601,31.4,121
2,297.8,328.1851852,1676,29.0,178
0,298.8,328.5555556,1526,42.1,30
2,303.4,339.2962963,1590,36.3,113
2,303.0,339.2962963,1648,32.1,104
2,296.2,318.5555556,1633,31.1,0
2,302.6,330.7777778,1542,39.9,184
2,297.2,323.3703704,1425,45.8,109
1,299.6,327.0740741,1453,41.4,168
1,296.9,320.7777778,1557,38.1,135
1,303.5,339.2962963,1607,38.4,92
2,298.1,323.3703704,1372,51.1,116
0,299.2,324.1111111,1448,51.4,173
1,302.1,332.6296296,1586,35.1,142
1,302.4,333.7407407,1503,38.2,120
2,297.9,325.2222222,1525,38.5,113
1,299.5,325.962963,1690,29.2,108
1,297.9,324.4814815,1613,31.4,57
1,304.3,341.8888889,1590,29.8,17
1,299.9,326.3333333,1471,41.8,109
1,297.5,326.7037037,1357,50.1,137
2,297.2,322.2592593,1405,42.5,204
1,303.6,338.1851852,1431,49.0,162
1,299.0,324.1111111,1507,37.5,134
2,302.3,333.3703704,1454,43.8,112
2,301.7,328.5555556,1434,47.9,189
2,299.3,325.5925926,1385,45.6,34
0,297.6,322.6296296,1640,30.9,79
1,301.2,334.8518519,1461,52.9,208
2,298.1,320.7777778,1503,44.7,54
1,299.3,325.2222222,1415,47.6,156
1,301.0,327.0740741,1430,48.5,122
1,299.1,322.2592593,1568,33.3,123
1,299.9,330.037037,1268,53.3,146
2,301.5,329.2962963,1468,40.8,32
1,298.9,329.2962963,1473,42.6,164
2,302.6,334.8518519,2041,19.2,174
0,301.0,332.2592593,1495,37.3,21
1,298.2,323.0,1355,49.4,209
0,297.4,321.1481481,1390,52.0,131
1,299.5,325.5925926,1336,42.1,217
2,299.1,323.3703704,1592,34.2,153
1,297.8,323.0,1685,28.4,179
1,303.6,339.6666667,1450,45.3,29
2,304.3,341.1481481,1540,39.0,14
1,302.0,331.8888889,1445,49.1,2
1,300.4,327.4444444,1543,38.1,209
2,299.1,330.4074074,1422,49.3,69
1,303.8,340.7777778,1336,47.8,176
1,302.3,334.1111111,1511,34.7,75
0,303.0,337.8148148,1627,37.1,168
1,301.8,330.037037,1765,27.3,29
1,296.0,316.3333333,1511,35.2,119
1,300.2,330.7777778,1416,46.7,90
0,295.6,314.8518519,1414,42.5,69
2,298.3,325.962963,1783,28.3,130
1,303.9,340.037037,1408,47.5,76
1,298.8,328.9259259,1528,36.7,147
2,300.4,335.5925926,1707,30.0,165
1,298.0,320.7777778,1567,36.4,109
1,298.6,327.8148148,1429,45.8,113
1,298.7,329.2962963,1786,27.7,114
1,298.1,321.5185185,1638,35.1,38
0,303.5,334.4814815,1629,33.5,73
1,295.7,314.4814815,1343,54.4,119
2,300.2,330.4074074,1530,35.7,80
2,303.7,337.8148148,1540,37.4,146
1,300.9,337.8148148,1372,51.0,142
1,299.4,331.5185185,1426,45.7,213
1,297.5,322.2592593,1419,48.5,108
1,299.0,323.7407407,1429,37.7,126
1,300.5,334.8518519,1661,30.0,158
2,298.0,320.7777778,1492,40.2,197
2,299.7,325.5925926,1576,36.4,149
2,297.4,324.4814815,1628,37.4,144
2,299.9,328.1851852,1625,41.2,109
2,299.0,330.037037,1303,68.6,111
0,298.1,320.037037,1542,37.1,84
1,302.3,332.6296296,1591,32.7,171
2,300.1,327.4444444,1584,36.7,165
2,295.6,314.4814815,1418,46.2,24
2,299.2,323.0,1330,51.2,56
1,296.6,319.2962963,1436,42.8,156
2,300.2,330.037037,1478,38.1,45
1,298.9,329.6666667,1533,42.8,138
2,301.7,331.1481481,1492,42.2,85
1,302.8,337.8148148,1590,34.4,64
2,299.8,333.0,1452,44.3,167
1,302.3,335.5925926,1435,44.8,98
1,300.7,337.4444444,1418,49.0,69
1,298.3,321.5185185,1361,56.9,81
1,299.3,332.2592593,1669,32.4,5
1,300.3,335.2222222,1635,31.8,156
2,297.0,321.1481481,1422,53.0,115
1,303.6,338.5555556,1606,33.6,184
1,297.5,323.7407407,1260,53.6,137
1,300.4,335.5925926,1601,36.1,0
1,300.1,334.4814815,1499,43.4,65
0,302.6,330.4074074,1649,30.1,62
2,300.0,327.8148148,1652,28.6,112
2,297.3,323.7407407,1584,29.4,141
2,297.5,322.6296296,1476,45.6,31
1,300.0,334.1111111,1484,37.0,183
1,302.0,328.1851852,1701,27.2,4
1,298.5,323.0,1513,33.6,172
1,300.4,327.8148148,1692,27.4,115
0,298.8,323.3703704,1359,47.6,85
1,297.4,323.3703704,1761,27.2,76
1,297.1,321.8888889,1487,34.6,208
2,299.5,326.3333333,1675,29.2,132
1,302.3,332.2592593,1377,46.8,166
1,302.3,329.2962963,1321,52.7,134
0,301.6,331.1481481,1821,26.2,171
2,299.7,332.2592593,1620,37.2,203
2,297.4,323.7407407,1657,33.1,156
1,300.8,331.5185185,1525,39.4,175
2,302.1,329.2962963,1379,48.2,166
1,298.4,321.1481481,1446,45.3,23
1,301.8,332.6296296,1322,53.0,166
2,298.1,321.8888889,1452,40.8,56
1,298.7,328.5555556,1371,51.3,201
1,298.8,323.3703704,1444,42.2,83
1,299.1,329.6666667,1317,54.8,231
2,302.2,331.8888889,1562,38.1,78
1,301.8,327.8148148,1598,30.4,124
1,297.6,326.7037037,1958,22.1,108
0,300.9,327.0740741,1469,43.4,126
0,298.6,328.1851852,1279,55.9,152
1,298.4,324.4814815,1352,56.7,24
2,300.3,333.3703704,1381,65.2,136
2,295.5,313.7407407,1518,44.1,194
1,297.6,323.7407407,1526,42.1,57
1,301.4,330.4074074,1334,43.2,133
0,300.6,335.2222222,1500,36.7,17
1,299.1,330.7777778,1736,26.9,74
2,300.6,328.9259259,1542,33.9,100
1,302.0,329.2962963,1409,50.4,172
1,300.6,327.4444444,1290,57.4,119
1,298.8,323.0,1473,41.1,128
2,301.2,337.8148148,1505,39.6,102
2,299.8,326.3333333,1663,35.2,208
1,300.6,329.2962963,1297,50.0,130
0,300.6,327.0740741,1495,36.5,79
1,300.6,334.8518519,1964,21.4,15
1,302.8,337.0740741,1481,40.2,230
2,298.0,328.5555556,1445,45.2,55
0,298.7,326.3333333,1402,45.3,190
1,298.7,328.1851852,1365,50.5,111
1,302.5,330.037037,1523,36.0,72
2,300.2,326.7037037,1459,43.9,39
2,298.9,322.2592593,1328,49.2,11
2,304.0,340.037037,1377,56.0,61
1,301.1,329.6666667,1657,34.1,52
2,301.7,332.6296296,1537,33.5,146
2,298.0,324.1111111,2101,17.4,198
2,298.2,324.8518519,1585,34.3,33
2,297.6,324.1111111,1475,46.6,54
1,302.2,332.2592593,1452,42.3,56
2,300.7,335.2222222,1504,36.9,229
0,302.3,329.2962963,1688,30.4,115
1,297.6,324.1111111,1460,46.7,150
1,298.5,327.0740741,1547,33.1,68
2,300.8,330.037037,1868,24.5,95
0,300.7,329.6666667,1479,52.3,9
2,297.5,321.5185185,1430,44.5,178
0,303.6,338.1851852,1375,54.0,186
1,297.3,321.5185185,1447,49.0,61
1,299.1,330.4074074,1519,45.3,92
1,300.7,335.5925926,1441,38.1,34
1,298.7,328.5555556,1404,47.1,64
1,302.3,333.7407407,1324,47.8,131
1,299.4,331.8888889,1391,48.9,139
1,301.5,330.4074074,1474,39.9,53
2,303.5,338.9259259,1402,47.0,23
1,301.0,330.7777778,1378,44.4,83
1,298.9,322.2592593,2384,15.0,19
1,302.9,337.0740741,1513,37.8,92
2,298.4,320.7777778,1617,31.6,173
1,297.2,321.8888889,1431,49.7,210
1,298.9,328.5555556,1517,36.6,117
1,297.5,322.2592593,1563,38.2,15
1,298.4,327.0740741,1357,50.1,125
2,298.6,329.6666667,1328,50.5,12
1,299.6,332.6296296,1708,31.0,122
1,301.0,337.4444444,1488,42.6,107
0,302.4,334.8518519,1544,39.1,70
0,297.7,323.3703704,1720,29.9,210
1,297.3,324.1111111,1587,35.8,148
2,300.5,328.5555556,1466,53.2,172
1,300.7,332.6296296,1413,52.0,91
1,302.0,330.7777778,2197,15.8,133
1,299.2,324.1111111,1514,41.9,196
0,301.4,330.7777778,1536,39.9,201
1,300.5,330.7777778,1536,36.2,12
1,302.4,332.6296296,1573,36.5,193
2,301.8,332.2592593,1299,60.4,48
1,298.8,327.8148148,1582,45.0,11
2,302.3,332.2592593,1558,31.9,207
1,298.4,326.3333333,1549,40.8,139
1,297.4,322.6296296,1465,42.0,13
1,301.1,332.6296296,1918,21.7,28
2,297.9,320.7777778,1450,43.5,106
1,298.8,325.5925926,1393,52.6,167
1,297.2,323.7407407,1636,31.3,192
2,301.9,333.7407407,1522,35.6,63
1,304.2,341.5185185,1735,28.9,192
1,299.1,322.6296296,1305,61.4,17
0,299.2,324.4814815,1908,21.3,104
1,298.2,325.2222222,1601,35.8,43
1,300.5,334.1111111,1556,45.3,58
1,298.4,322.2592593,1850,27.0,194
2,297.3,325.2222222,1556,39.5,168
1,301.0,332.6296296,1402,55.3,98
1,300.5,334.8518519,1509,47.2,202
1,300.8,329.6666667,1850,22.8,33
0,298.2,320.037037,1460,48.6,204
1,300.5,334.4814815,1302,49.6,80
1,297.3,321.5185185,1527,35.1,165
2,300.1,333.7407407,1523,34.1,135
1,300.8,331.1481481,1402,53.7,93
1,303.7,337.0740741,1487,34.0,94
1,299.6,325.5925926,1407,50.6,85
2,301.4,332.6296296,1427,43.2,13
1,301.9,330.4074074,1610,34.8,71
2,299.0,330.037037,1558,35.4,223
2,298.8,328.5555556,1331,61.6,46
1,297.6,321.5185185,1258,57.4,139
1,299.0,329.2962963,1699,32.9,87
1,297.3,322.6296296,1396,45.9,64
2,302.3,332.6296296,1421,41.3,182
2,298.8,327.8148148,1480,38.1,157
1,302.1,331.1481481,1385,53.6,5
2,297.2,321.1481481,1687,30.4,82
0,303.7,338.5555556,1514,35.5,138
1,300.8,327.8148148,1997,20.7,5
1,298.9,329.6666667,1445,40.0,129
1,300.6,331.5185185,1438,48.5,78
1,300.1,325.962963,1533,37.0,101
2,297.2,322.6296296,1326,57.2,100
1,302.1,333.7407407,1415,44.1,43
1,298.5,325.962963,1983,20.2,114
1,297.4,322.6296296,1284,60.3,50
1,300.5,327.0740741,1379,55.6,2
1,300.6,326.7037037,1468,44.1,76
1,297.5,323.7407407,1497,43.9,91
0,300.9,331.8888889,1390,40.6,131
1,297.4,323.7407407,1488,36.4,71
1,302.6,332.6296296,1620,36.2,139
1,297.7,326.7037037,1392,44.1,140
1,299.0,328.5555556,1373,55.7,201
1,299.5,326.7037037,1602,31.5,193
2,297.4,322.2592593,1530,32.6,22
0,300.8,335.962963,1431,48.5,25
0,297.7,320.037037,1538,38.3,63
2,300.4,328.1851852,1356,44.4,136
1,301.7,333.0,1399,55.1,156
2,300.2,330.037037,1593,36.1,36
1,299.1,331.1481481,1326,49.7,78
1,302.7,337.0740741,1336,46.8,179
2,298.1,325.2222222,1533,36.1,189
1,298.9,325.2222222,1601,32.3,202
1,297.4,322.6296296,1336,53.7,61
2,298.1,325.2222222,2042,17.8,129
2,299.4,325.962963,1470,44.4,135
0,299.1,324.4814815,1553,32.6,90
1,298.7,328.5555556,1483,32.8,142
1,301.5,333.0,1458,41.4,123
2,299.6,329.6666667,1620,30.0,70
1,298.8,328.9259259,2098,19.6,148
2,299.0,330.037037,1827,28.0,178
2,297.3,321.8888889,1370,58.8,199
2,299.2,324.8518519,1447,39.6,22
